Indicator	Country	Region	RegionName	FB	NonFBCompValue	Diff	country_mean_DIFF	quartile
lengthStay	TUR	TR10	Istanbul	90.36899996	9.631000037	-80.73799993	-48.87096786	1
lengthStay	TUR	TR21	Thrace	58.15390344	41.84609656	-16.30780689	-48.87096786	1
lengthStay	TUR	TR22	Southern Marmara - West	60.36467714	39.63532286	-20.72935427	-48.87096786	1
lengthStay	TUR	TR31	Izmir	78.36596258	21.63403742	-56.73192516	-48.87096786	1
lengthStay	TUR	TR32	Southern Aegean	73.90595535	26.09404465	-47.8119107	-48.87096786	1
lengthStay	TUR	TR33	Northern Aegean	76.94991141	23.05008859	-53.89982281	-48.87096786	1
lengthStay	TUR	TR41	Eastern Marmara - South 	80.79809012	19.20190988	-61.59618024	-48.87096786	1
lengthStay	TUR	TR42	Eastern Marmara - North	74.57293103	25.42706897	-49.14586207	-48.87096786	1
lengthStay	TUR	TR51	Ankara	71.90783953	28.09216047	-43.81567906	-48.87096786	1
lengthStay	TUR	TR52	Central Anatolia - West and South	91.73739991	8.262600085	-83.47479983	-48.87096786	1
lengthStay	TUR	TR61	Mediterranean region - West	56.77621297	43.22378703	-13.55242594	-48.87096786	1
lengthStay	TUR	TR62	Mediterranean region - Middle	94.71207129	5.287928707	-89.42414259	-48.87096786	1
lengthStay	TUR	TR63	Mediterranean region - East 	97.39405012			-48.87096786	
lengthStay	TUR	TR71	Central Anatolia - Middle	75.1622969	24.8377031	-50.3245938	-48.87096786	1
lengthStay	TUR	TR72	Central Anatolia - East	87.80256349	12.19743651	-75.60512698	-48.87096786	1
lengthStay	TUR	TR81	Western Black Sea - West	72.51285595	27.48714405	-45.0257119	-48.87096786	1
lengthStay	TUR	TR82	Western Black Sea - Middle and East	92.66251528			-48.87096786	
lengthStay	TUR	TR83	Middle Black Sea	67.53230438	32.46769562	-35.06460876	-48.87096786	1
lengthStay	TUR	TR90	Eastern Black Sea	64.16568161	35.83431839	-28.33136321	-48.87096786	1
lengthStay	TUR	TRA1	Northeastern Anatolia - West	90.74760348			-48.87096786	
lengthStay	TUR	TRA2	Northeastern Anatolia - East	67.0095757			-48.87096786	
lengthStay	TUR	TRB1	Eastern Anatolia - West	64.0490699	35.9509301	-28.09813979	-48.87096786	1
lengthStay	TUR	TRB2	Eastern Anatolia - East	92.21978701			-48.87096786	
lengthStay	TUR	TRC1	Southeastern Anatolia - West 	96.43835045			-48.87096786	
lengthStay	TUR	TRC2	Southeastern Anatolia - Middle	99.32930468			-48.87096786	
lengthStay	TUR	TRC3	Southeastern Anatolia - East	97.17233183			-48.87096786	
PartRate	TUR	TR10	Istanbul	55.12277783	57.51435216	2.391574328	8.817251205	3
PartRate	TUR	TR21	Thrace	59.76606466	63.26526811	3.499203447	8.817251205	3
PartRate	TUR	TR22	Southern Marmara - West	51.11876812	55.53930598	4.420537862	8.817251205	3
PartRate	TUR	TR31	Izmir	55.57246984	59.85082335	4.27835351	8.817251205	3
PartRate	TUR	TR32	Southern Aegean	46.24716679	61.18079089	14.9336241	8.817251205	4
PartRate	TUR	TR33	Northern Aegean	51.71867171	58.93327935	7.214607648	8.817251205	4
PartRate	TUR	TR41	Eastern Marmara - South 	50.72277589	54.96267171	4.239895823	8.817251205	3
PartRate	TUR	TR42	Eastern Marmara - North	62.2730482	59.46128144	-2.811766757	8.817251205	2
PartRate	TUR	TR51	Ankara	54.98848541	56.49922827	1.510742859	8.817251205	2
PartRate	TUR	TR52	Central Anatolia - West and South	39.79083473	55.03393896	15.24310423	8.817251205	4
PartRate	TUR	TR61	Mediterranean region - West	56.02075939	61.50703571	5.486276319	8.817251205	3
PartRate	TUR	TR62	Mediterranean region - Middle	33.43501734	54.56924134	21.13422399	8.817251205	4
PartRate	TUR	TR63	Mediterranean region - East 	33.51710491	47.39043962	13.87333471	8.817251205	4
PartRate	TUR	TR71	Central Anatolia - Middle	37.39110532	55.23706691	17.84596159	8.817251205	4
PartRate	TUR	TR72	Central Anatolia - East	49.18298965	53.26349649	4.080506835	8.817251205	3
PartRate	TUR	TR81	Western Black Sea - West	63.30052447	56.77838413	-6.522140342	8.817251205	1
PartRate	TUR	TR82	Western Black Sea - Middle and East	45.10178511	61.96050938	16.85872427	8.817251205	4
PartRate	TUR	TR83	Middle Black Sea	50.88607871	55.64595202	4.759873314	8.817251205	3
PartRate	TUR	TR90	Eastern Black Sea	62.57517984	59.11934474	-3.455835105	8.817251205	1
PartRate	TUR	TRA1	Northeastern Anatolia - West	21.02792356	55.47928087	34.45135731	8.817251205	4
PartRate	TUR	TRA2	Northeastern Anatolia - East	26.85369487	58.0312223	31.17752743	8.817251205	4
PartRate	TUR	TRB1	Eastern Anatolia - West	39.03063559	50.97998301	11.94934742	8.817251205	4
PartRate	TUR	TRB2	Eastern Anatolia - East	48.58310705	50.20679973	1.623692681	8.817251205	3
PartRate	TUR	TRC1	Southeastern Anatolia - West 	35.61422326	46.64002091	11.02579765	8.817251205	4
PartRate	TUR	TRC2	Southeastern Anatolia - Middle	37.06384477	45.56542028	8.501575504	8.817251205	4
PartRate	TUR	TRC3	Southeastern Anatolia - East	39.03480284	40.57322419	1.538421351	8.817251205	2
Unemp	TUR	TR10	Istanbul	12.6684192	12.3947898	0.273629396	6.366588593	2
Unemp	TUR	TR21	Thrace	9.313407335	7.534257414	1.779149921	6.366588593	2
Unemp	TUR	TR22	Southern Marmara - West	9.352435349	5.592954678	3.759480671	6.366588593	2
Unemp	TUR	TR31	Izmir	15.70642006	14.35720596	1.349214092	6.366588593	2
Unemp	TUR	TR32	Southern Aegean	12.52737311	7.195013083	5.332360032	6.366588593	3
Unemp	TUR	TR33	Northern Aegean		4.127320743		6.366588593	
Unemp	TUR	TR41	Eastern Marmara - South 	6.188798384	7.06789347	-0.879095086	6.366588593	1
Unemp	TUR	TR42	Eastern Marmara - North	15.25114728	10.19403213	5.057115153	6.366588593	3
Unemp	TUR	TR51	Ankara	18.84150524	11.21216502	7.629340214	6.366588593	3
Unemp	TUR	TR52	Central Anatolia - West and South	17.57776065	6.062901858	11.51485879	6.366588593	4
Unemp	TUR	TR61	Mediterranean region - West	13.12644353	9.004817149	4.121626377	6.366588593	2
Unemp	TUR	TR62	Mediterranean region - Middle	12.95565514	10.35778763	2.597867509	6.366588593	2
Unemp	TUR	TR63	Mediterranean region - East 	22.57939376	15.95550711	6.623886654	6.366588593	3
Unemp	TUR	TR71	Central Anatolia - Middle	28.77233419	8.870051349	19.90228284	6.366588593	4
Unemp	TUR	TR72	Central Anatolia - East	12.72838658	9.782624041	2.945762539	6.366588593	2
Unemp	TUR	TR81	Western Black Sea - West		6.794217489		6.366588593	
Unemp	TUR	TR82	Western Black Sea - Middle and East		7.135107881		6.366588593	
Unemp	TUR	TR83	Middle Black Sea	11.83211409	6.625042834	5.207071258	6.366588593	3
Unemp	TUR	TR90	Eastern Black Sea		5.884656167		6.366588593	
Unemp	TUR	TRA1	Northeastern Anatolia - West		6.949288691		6.366588593	
Unemp	TUR	TRA2	Northeastern Anatolia - East		3.7683551		6.366588593	
Unemp	TUR	TRB1	Eastern Anatolia - West		7.989190156		6.366588593	
Unemp	TUR	TRB2	Eastern Anatolia - East		11.80639312		6.366588593	
Unemp	TUR	TRC1	Southeastern Anatolia - West 	9.440435165	9.009382281	0.431052884	6.366588593	2
Unemp	TUR	TRC2	Southeastern Anatolia - Middle	49.42558929	17.43220218	31.99338712	6.366588593	4
Unemp	TUR	TRC3	Southeastern Anatolia - East	29.34479643	24.38519454	4.959601893	6.366588593	3
eduattain	TUR	TR10	Istanbul	22.62553124	17.91956031	-4.705970926	-9.778038979	2
eduattain	TUR	TR21	Thrace	16.12213714	12.53747769	-3.584659451	-9.778038979	2
eduattain	TUR	TR22	Southern Marmara - West	24.10219791	16.02895728	-8.073240628	-9.778038979	2
eduattain	TUR	TR31	Izmir	17.88919288	18.66089428	0.7717014	-9.778038979	3
eduattain	TUR	TR32	Southern Aegean	24.77532256	13.71978047	-11.0555421	-9.778038979	1
eduattain	TUR	TR33	Northern Aegean	19.75572613	11.48260626	-8.273119866	-9.778038979	2
eduattain	TUR	TR41	Eastern Marmara - South 	14.26166804	15.81025781	1.548589764	-9.778038979	3
eduattain	TUR	TR42	Eastern Marmara - North	21.93982983	14.03157069	-7.908259145	-9.778038979	2
eduattain	TUR	TR51	Ankara	49.34951632	24.67772761	-24.67178871	-9.778038979	1
eduattain	TUR	TR52	Central Anatolia - West and South	12.97068018	11.95479668	-1.015883505	-9.778038979	2
eduattain	TUR	TR61	Mediterranean region - West	44.75074563	16.1357759	-28.61496973	-9.778038979	1
eduattain	TUR	TR62	Mediterranean region - Middle	8.302842199	13.11556715	4.812724953	-9.778038979	3
eduattain	TUR	TR63	Mediterranean region - East 	12.61375821	9.628089261	-2.985668954	-9.778038979	2
eduattain	TUR	TR71	Central Anatolia - Middle	17.69394527	11.38412909	-6.309816177	-9.778038979	2
eduattain	TUR	TR72	Central Anatolia - East	16.52463209	12.82237552	-3.70225657	-9.778038979	2
eduattain	TUR	TR81	Western Black Sea - West	29.2797953	9.696739155	-19.58305614	-9.778038979	1
eduattain	TUR	TR82	Western Black Sea - Middle and East		10.64033648		-9.778038979	
eduattain	TUR	TR83	Middle Black Sea	33.12671033	11.9287926	-21.19791773	-9.778038979	1
eduattain	TUR	TR90	Eastern Black Sea	39.5658396	13.11829651	-26.44754309	-9.778038979	1
eduattain	TUR	TRA1	Northeastern Anatolia - West	36.06556026	8.619954202	-27.44560606	-9.778038979	1
eduattain	TUR	TRA2	Northeastern Anatolia - East		7.229466545		-9.778038979	
eduattain	TUR	TRB1	Eastern Anatolia - West	36.262211	14.58591774	-21.67629326	-9.778038979	1
eduattain	TUR	TRB2	Eastern Anatolia - East	7.362810034	5.770111279	-1.592698756	-9.778038979	2
eduattain	TUR	TRC1	Southeastern Anatolia - West 	13.57825155	10.91289161	-2.665359943	-9.778038979	2
eduattain	TUR	TRC2	Southeastern Anatolia - Middle	6.654902259	6.136630229	-0.518272029	-9.778038979	2
eduattain	TUR	TRC3	Southeastern Anatolia - East		6.528848557		-9.778038979	
overQualRate	TUR	TR10	Istanbul	7.469533729	7.593548119	-0.12401439	4.534933567	2
overQualRate	TUR	TR21	Thrace	9.712583838	6.835982781	2.876601058	4.534933567	3
overQualRate	TUR	TR22	Southern Marmara - West	12.28832008	7.255272258	5.033047825	4.534933567	3
overQualRate	TUR	TR31	Izmir	9.38580194	8.85242767	0.533374269	4.534933567	2
overQualRate	TUR	TR32	Southern Aegean	12.28893501	6.211999095	6.076935912	4.534933567	4
overQualRate	TUR	TR33	Northern Aegean	7.463917017	5.756857886	1.70705913	4.534933567	2
overQualRate	TUR	TR41	Eastern Marmara - South 	6.862244082	7.787881953	-0.925637871	4.534933567	2
overQualRate	TUR	TR42	Eastern Marmara - North	6.044118601	7.204348354	-1.160229753	4.534933567	2
overQualRate	TUR	TR51	Ankara	14.1671391	10.55085787	3.616281231	4.534933567	3
overQualRate	TUR	TR52	Central Anatolia - West and South		5.426307662		4.534933567	
overQualRate	TUR	TR61	Mediterranean region - West	23.07132705	8.335480871	14.73584618	4.534933567	4
overQualRate	TUR	TR62	Mediterranean region - Middle	4.119361386	7.553548956	-3.43418757	4.534933567	1
overQualRate	TUR	TR63	Mediterranean region - East 		5.330578357		4.534933567	
overQualRate	TUR	TR71	Central Anatolia - Middle		5.618556864		4.534933567	
overQualRate	TUR	TR72	Central Anatolia - East		5.994643197		4.534933567	
overQualRate	TUR	TR81	Western Black Sea - West		5.124022438		4.534933567	
overQualRate	TUR	TR82	Western Black Sea - Middle and East		5.473939767		4.534933567	
overQualRate	TUR	TR83	Middle Black Sea	16.32968947	5.05822951	11.27145996	4.534933567	4
overQualRate	TUR	TR90	Eastern Black Sea		5.763004711		4.534933567	
overQualRate	TUR	TRA1	Northeastern Anatolia - West		4.215076046		4.534933567	
overQualRate	TUR	TRA2	Northeastern Anatolia - East		3.734813413		4.534933567	
overQualRate	TUR	TRB1	Eastern Anatolia - West		7.750408183		4.534933567	
overQualRate	TUR	TRB2	Eastern Anatolia - East		2.643736549		4.534933567	
overQualRate	TUR	TRC1	Southeastern Anatolia - West 	10.30256238	5.110340604	5.192221772	4.534933567	3
overQualRate	TUR	TRC2	Southeastern Anatolia - Middle	21.5129614	3.422651883	18.09030951	4.534933567	4
overQualRate	TUR	TRC3	Southeastern Anatolia - East		3.97571681		4.534933567	
ShareMig	USA	US01	Alabama	4.214849145	6.774501324		6.774501324	2
ShareMig	USA	US02	Alaska	8.423563329	6.774501324		6.774501324	3
ShareMig	USA	US04	Arizona	16.93645441	6.774501324		6.774501324	4
ShareMig	USA	US05	Arkansas	5.341554828	6.774501324		6.774501324	2
ShareMig	USA	US06	California	38.86887401	6.774501324		6.774501324	4
ShareMig	USA	US08	Colorado	12.42720326	6.774501324		6.774501324	3
ShareMig	USA	US09	Connecticut	16.88510684	6.774501324		6.774501324	4
ShareMig	USA	US10	Delaware	10.20993192	6.774501324		6.774501324	3
ShareMig	USA	US11	District of Columbia	18.33719669	6.774501324		6.774501324	4
ShareMig	USA	US12	Florida	25.87004537	6.774501324		6.774501324	4
ShareMig	USA	US13	Georgia	11.85723029	6.774501324		6.774501324	3
ShareMig	USA	US15	Hawaii	24.85187653	6.774501324		6.774501324	4
ShareMig	USA	US16	Idaho	6.940598302	6.774501324		6.774501324	2
ShareMig	USA	US17	Illinois	16.99679409	6.774501324		6.774501324	4
ShareMig	USA	US18	Indiana	5.455170054	6.774501324		6.774501324	2
ShareMig	USA	US19	Iowa	5.437006533	6.774501324		6.774501324	2
ShareMig	USA	US20	Kansas	8.165642908	6.774501324		6.774501324	3
ShareMig	USA	US21	Kentucky	4.023870171	6.774501324		6.774501324	2
ShareMig	USA	US22	Louisiana	4.455196477	6.774501324		6.774501324	2
ShareMig	USA	US23	Maine	4.467538555	6.774501324		6.774501324	2
ShareMig	USA	US24	Maryland	17.84088246	6.774501324		6.774501324	4
ShareMig	USA	US25	Massachusetts	19.27020101	6.774501324		6.774501324	4
ShareMig	USA	US26	Michigan	7.312420395	6.774501324		6.774501324	2
ShareMig	USA	US27	Minnesota	8.752637956	6.774501324		6.774501324	3
ShareMig	USA	US28	Mississippi	2.694206295	6.774501324		6.774501324	1
ShareMig	USA	US29	Missouri	4.716764079	6.774501324		6.774501324	2
ShareMig	USA	US30	Montana (US)	2.77331432	6.774501324		6.774501324	1
ShareMig	USA	US31	Nebraska	7.313450017	6.774501324		6.774501324	2
ShareMig	USA	US32	Nevada	25.57709239	6.774501324		6.774501324	4
ShareMig	USA	US33	New Hampshire	6.759269811	6.774501324		6.774501324	2
ShareMig	USA	US34	New Jersey	28.34081026	6.774501324		6.774501324	4
ShareMig	USA	US35	New Mexico	12.25267228	6.774501324		6.774501324	3
ShareMig	USA	US36	New York	30.30369271	6.774501324		6.774501324	4
ShareMig	USA	US37	North Carolina	9.151250892	6.774501324		6.774501324	3
ShareMig	USA	US38	North Dakota	3.849749311	6.774501324		6.774501324	2
ShareMig	USA	US39	Ohio	4.662770339	6.774501324		6.774501324	2
ShareMig	USA	US40	Oklahoma	6.805814301	6.774501324		6.774501324	2
ShareMig	USA	US41	Oregon	12.03422061	6.774501324		6.774501324	3
ShareMig	USA	US42	Pennsylvania	7.111642663	6.774501324		6.774501324	2
ShareMig	USA	US44	Rhode Island	16.12921052	6.774501324		6.774501324	4
ShareMig	USA	US45	South Carolina	5.82642461	6.774501324		6.774501324	2
ShareMig	USA	US46	South Dakota	3.43842064	6.774501324		6.774501324	2
ShareMig	USA	US47	Tennessee	5.672340296	6.774501324		6.774501324	2
ShareMig	USA	US48	Texas	21.09793633	6.774501324		6.774501324	4
ShareMig	USA	US49	Utah	10.13788251	6.774501324		6.774501324	3
ShareMig	USA	US50	Vermont	5.398291893	6.774501324		6.774501324	2
ShareMig	USA	US51	Virginia	14.59300893	6.774501324		6.774501324	4
ShareMig	USA	US53	Washington	17.42087993	6.774501324		6.774501324	4
ShareMig	USA	US54	West Virginia	1.95974128	6.774501324		6.774501324	1
ShareMig	USA	US55	Wisconsin	5.507827322	6.774501324		6.774501324	2
ShareMig	USA	US56	Wyoming	3.893217695	6.774501324		6.774501324	2
ChangeShareMig	USA	US01	Alabama	0.992208719	0.992208719		6.774501324	2
ChangeShareMig	USA	US02	Alaska	-0.160028458	-0.160028458		6.774501324	1
ChangeShareMig	USA	US04	Arizona	1.170841217	1.170841217		6.774501324	2
ChangeShareMig	USA	US05	Arkansas	0.951126575	0.951126575		6.774501324	2
ChangeShareMig	USA	US06	California	11.30340576	11.30340576		6.774501324	4
ChangeShareMig	USA	US08	Colorado	1.456425667	1.456425667		6.774501324	2
ChangeShareMig	USA	US09	Connecticut	1.43356514	1.43356514		6.774501324	2
ChangeShareMig	USA	US10	Delaware	1.71521759	1.71521759		6.774501324	2
ChangeShareMig	USA	US11	District of Columbia	4.918806076	4.918806076		6.774501324	4
ChangeShareMig	USA	US12	Florida	4.777101517	4.777101517		6.774501324	4
ChangeShareMig	USA	US13	Georgia	2.16267395	2.16267395		6.774501324	3
ChangeShareMig	USA	US15	Hawaii	5.914899826	5.914899826		6.774501324	4
ChangeShareMig	USA	US16	Idaho	0.890974522	0.890974522		6.774501324	2
ChangeShareMig	USA	US17	Illinois	2.772703171	2.772703171		6.774501324	3
ChangeShareMig	USA	US18	Indiana	0.927345753	0.927345753		6.774501324	2
ChangeShareMig	USA	US19	Iowa	1.383434296	1.383434296		6.774501324	2
ChangeShareMig	USA	US20	Kansas	1.957499504	1.957499504		6.774501324	3
ChangeShareMig	USA	US21	Kentucky	0.770273924	0.770273924		6.774501324	2
ChangeShareMig	USA	US22	Louisiana	0.958227634	0.958227634		6.774501324	2
ChangeShareMig	USA	US23	Maine	0.471494198	0.471494198		6.774501324	2
ChangeShareMig	USA	US24	Maryland	5.182808876	5.182808876		6.774501324	4
ChangeShareMig	USA	US25	Massachusetts	3.085773468	3.085773468		6.774501324	3
ChangeShareMig	USA	US26	Michigan	0.612164497	0.612164497		6.774501324	2
ChangeShareMig	USA	US27	Minnesota	2.090520382	2.090520382		6.774501324	3
ChangeShareMig	USA	US28	Mississippi	0.498378038	0.498378038		6.774501324	2
ChangeShareMig	USA	US29	Missouri	0.875672817	0.875672817		6.774501324	2
ChangeShareMig	USA	US30	Montana (US)	0.176224232	0.176224232		6.774501324	1
ChangeShareMig	USA	US31	Nebraska	1.119431019	1.119431019		6.774501324	2
ChangeShareMig	USA	US32	Nevada	6.719589233	6.719589233		6.774501324	4
ChangeShareMig	USA	US33	New Hampshire	0.269444942	0.269444942		6.774501324	1
ChangeShareMig	USA	US34	New Jersey	6.937828064	6.937828064		6.774501324	4
ChangeShareMig	USA	US35	New Mexico	2.268063545	2.268063545		6.774501324	3
ChangeShareMig	USA	US36	New York	6.742631912	6.742631912		6.774501324	4
ChangeShareMig	USA	US37	North Carolina	1.983334541	1.983334541		6.774501324	3
ChangeShareMig	USA	US38	North Dakota	0.425656796	0.425656796		6.774501324	2
ChangeShareMig	USA	US39	Ohio	0.504068375	0.504068375		6.774501324	2
ChangeShareMig	USA	US40	Oklahoma	1.381190777	1.381190777		6.774501324	2
ChangeShareMig	USA	US41	Oregon	1.780827522	1.780827522		6.774501324	2
ChangeShareMig	USA	US42	Pennsylvania	0.702557087	0.702557087		6.774501324	2
ChangeShareMig	USA	US44	Rhode Island	1.85632515	1.85632515		6.774501324	3
ChangeShareMig	USA	US45	South Carolina	0.93694067	0.93694067		6.774501324	2
ChangeShareMig	USA	US46	South Dakota	0.725006342	0.725006342		6.774501324	2
ChangeShareMig	USA	US47	Tennessee	1.299060345	1.299060345		6.774501324	2
ChangeShareMig	USA	US48	Texas	5.135475159	5.135475159		6.774501324	4
ChangeShareMig	USA	US49	Utah	1.837460518	1.837460518		6.774501324	2
ChangeShareMig	USA	US50	Vermont	1.1965518	1.1965518		6.774501324	2
ChangeShareMig	USA	US51	Virginia	3.548365593	3.548365593		6.774501324	3
ChangeShareMig	USA	US53	Washington	4.494487762	4.494487762		6.774501324	4
ChangeShareMig	USA	US54	West Virginia	0.285388231	0.285388231		6.774501324	1
ChangeShareMig	USA	US55	Wisconsin	0.875574112	0.875574112		6.774501324	2
ChangeShareMig	USA	US56	Wyoming	-0.079616785	-0.079616785		6.774501324	1
lengthStay	USA	US01	Alabama	29.45558739	70.54441261	41.08882521	40.64890289	3
lengthStay	USA	US02	Alaska		73.3916849		40.64890289	
lengthStay	USA	US04	Arizona	22.28350673	77.71649327	55.43298654	40.64890289	4
lengthStay	USA	US05	Arkansas	29.59363763	70.40636237	40.81272475	40.64890289	3
lengthStay	USA	US06	California	20.1844919	79.8155081	59.63101619	40.64890289	4
lengthStay	USA	US08	Colorado	24.65684602	75.34315398	50.68630795	40.64890289	4
lengthStay	USA	US09	Connecticut	29.67817257	70.32182743	40.64365485	40.64890289	3
lengthStay	USA	US10	Delaware	32.65667899	67.34332101	34.68664202	40.64890289	3
lengthStay	USA	US11	District of Columbia	37.97752406	62.02247594	24.04495189	40.64890289	2
lengthStay	USA	US12	Florida	27.5425563	72.4574437	44.9148874	40.64890289	3
lengthStay	USA	US13	Georgia	27.9659029	72.0340971	44.06819421	40.64890289	3
lengthStay	USA	US15	Hawaii	25.82702418	74.17297582	48.34595165	40.64890289	4
lengthStay	USA	US16	Idaho	24.9392612	75.0607388	50.12147759	40.64890289	4
lengthStay	USA	US17	Illinois	23.71263802	76.28736198	52.57472396	40.64890289	4
lengthStay	USA	US18	Indiana	33.9300832	66.0699168	32.13983359	40.64890289	3
lengthStay	USA	US19	Iowa	34.01448127	65.98551873	31.97103746	40.64890289	3
lengthStay	USA	US20	Kansas	28.20845216	71.79154784	43.58309567	40.64890289	3
lengthStay	USA	US21	Kentucky	38.65676871	61.34323129	22.68646258	40.64890289	2
lengthStay	USA	US22	Louisiana	36.16502861	63.83497139	27.66994278	40.64890289	2
lengthStay	USA	US23	Maine	27.99500507	72.00499493	44.00998985	40.64890289	3
lengthStay	USA	US24	Maryland	31.30072155	68.69927845	37.3985569	40.64890289	3
lengthStay	USA	US25	Massachusetts	31.4104463	68.5895537	37.1791074	40.64890289	3
lengthStay	USA	US26	Michigan	30.26469865	69.73530135	39.4706027	40.64890289	3
lengthStay	USA	US27	Minnesota	31.69678368	68.30321632	36.60643264	40.64890289	3
lengthStay	USA	US28	Mississippi	33.07515373	66.92484627	33.84969253	40.64890289	3
lengthStay	USA	US29	Missouri	32.36425975	67.63574025	35.2714805	40.64890289	3
lengthStay	USA	US30	Montana (US)	21.07057373	78.92942627	57.85885254	40.64890289	4
lengthStay	USA	US31	Nebraska	31.33742229	68.66257771	37.32515542	40.64890289	3
lengthStay	USA	US32	Nevada	24.85580083	75.14419917	50.28839834	40.64890289	4
lengthStay	USA	US33	New Hampshire	25.62953995	74.37046005	48.7409201	40.64890289	4
lengthStay	USA	US34	New Jersey	28.0172809	71.9827191	43.96543819	40.64890289	3
lengthStay	USA	US35	New Mexico	20.58623267	79.41376733	58.82753467	40.64890289	4
lengthStay	USA	US36	New York	26.86966888	73.13033112	46.26066223	40.64890289	3
lengthStay	USA	US37	North Carolina	29.67332104	70.32667896	40.65335791	40.64890289	3
lengthStay	USA	US38	North Dakota	35.66024759	64.33975241	28.67950481	40.64890289	2
lengthStay	USA	US39	Ohio	35.7859481	64.2140519	28.42810381	40.64890289	2
lengthStay	USA	US40	Oklahoma	30.65594016	69.34405984	38.68811969	40.64890289	3
lengthStay	USA	US41	Oregon	24.4424814	75.5575186	51.1150372	40.64890289	4
lengthStay	USA	US42	Pennsylvania	32.5299154	67.4700846	34.9401692	40.64890289	3
lengthStay	USA	US44	Rhode Island	25.53975916	74.46024084	48.92048167	40.64890289	4
lengthStay	USA	US45	South Carolina	29.03208445	70.96791555	41.93583111	40.64890289	3
lengthStay	USA	US46	South Dakota	53.0070031	46.9929969	-6.014006209	40.64890289	1
lengthStay	USA	US47	Tennessee	33.94955406	66.05044594	32.10089188	40.64890289	3
lengthStay	USA	US48	Texas	25.4737184	74.5262816	49.0525632	40.64890289	4
lengthStay	USA	US49	Utah	27.37647811	72.62352189	45.24704379	40.64890289	3
lengthStay	USA	US50	Vermont	30.248307	69.751693	39.503386	40.64890289	3
lengthStay	USA	US51	Virginia	30.38864289	69.61135711	39.22271422	40.64890289	3
lengthStay	USA	US53	Washington	28.49290236	71.50709764	43.01419528	40.64890289	3
lengthStay	USA	US54	West Virginia	29.72743663	70.27256337	40.54512674	40.64890289	3
lengthStay	USA	US55	Wisconsin	29.25573011	70.74426989	41.48853979	40.64890289	3
lengthStay	USA	US56	Wyoming	28.61572918	71.38427082	42.76854165	40.64890289	3
PartRate	USA	US01	Alabama	72.70185186	67.76240899	-4.939442869	-1.065309763	1
PartRate	USA	US02	Alaska	83.22356301	73.46615712	-9.757405885	-1.065309763	1
PartRate	USA	US04	Arizona	69.10137818	70.45612176	1.354743585	-1.065309763	2
PartRate	USA	US05	Arkansas	73.22036811	68.96978641	-4.2505817	-1.065309763	1
PartRate	USA	US06	California	74.48827466	70.27503054	-4.213244115	-1.065309763	1
PartRate	USA	US08	Colorado	75.05218529	76.63059238	1.578407084	-1.065309763	3
PartRate	USA	US09	Connecticut	80.17783488	77.60039835	-2.57743653	-1.065309763	2
PartRate	USA	US10	Delaware	76.23169681	73.6653752	-2.566321611	-1.065309763	2
PartRate	USA	US11	District of Columbia	79.16108025	74.01240648	-5.148673773	-1.065309763	1
PartRate	USA	US12	Florida	76.39235723	70.5036382	-5.888719029	-1.065309763	1
PartRate	USA	US13	Georgia	74.82028687	69.83528934	-4.984997532	-1.065309763	1
PartRate	USA	US15	Hawaii	75.18838431	70.36383377	-4.824550536	-1.065309763	1
PartRate	USA	US16	Idaho	72.88086086	73.23874398	0.357883121	-1.065309763	2
PartRate	USA	US17	Illinois	76.09107491	75.53745065	-0.553624259	-1.065309763	2
PartRate	USA	US18	Indiana	73.22312608	74.0545919	0.831465823	-1.065309763	2
PartRate	USA	US19	Iowa	75.58829271	79.61896487	4.030672158	-1.065309763	3
PartRate	USA	US20	Kansas	73.02606357	76.99864799	3.972584417	-1.065309763	3
PartRate	USA	US21	Kentucky	73.27724945	68.49923024	-4.778019216	-1.065309763	1
PartRate	USA	US22	Louisiana	74.08580109	68.99524851	-5.090552584	-1.065309763	1
PartRate	USA	US23	Maine	75.96244833	75.85069024	-0.111758086	-1.065309763	2
PartRate	USA	US24	Maryland	81.53662045	76.51785985	-5.018760599	-1.065309763	1
PartRate	USA	US25	Massachusetts	78.72938452	77.22798392	-1.5014006	-1.065309763	2
PartRate	USA	US26	Michigan	70.18023564	72.12162986	1.941394222	-1.065309763	3
PartRate	USA	US27	Minnesota	77.89317797	81.37832385	3.485145885	-1.065309763	3
PartRate	USA	US28	Mississippi	68.51088876	66.72085361	-1.79003515	-1.065309763	2
PartRate	USA	US29	Missouri	72.54287345	73.89561542	1.352741969	-1.065309763	2
PartRate	USA	US30	Montana (US)	64.33744373	75.22481786	10.88737413	-1.065309763	4
PartRate	USA	US31	Nebraska	74.86316851	81.52337928	6.660210768	-1.065309763	4
PartRate	USA	US32	Nevada	75.95664855	72.86045364	-3.096194909	-1.065309763	2
PartRate	USA	US33	New Hampshire	76.21851488	78.56336534	2.344850458	-1.065309763	3
PartRate	USA	US34	New Jersey	78.60157043	74.96182214	-3.63974829	-1.065309763	1
PartRate	USA	US35	New Mexico	70.99714347	68.9635725	-2.033570966	-1.065309763	2
PartRate	USA	US36	New York	75.51777155	72.10496461	-3.412806941	-1.065309763	1
PartRate	USA	US37	North Carolina	75.20078156	71.35717287	-3.843608685	-1.065309763	1
PartRate	USA	US38	North Dakota	75.26644074	79.56915328	4.302712536	-1.065309763	3
